username,rank,week,target,target_achieved
98667258173,3065,6,39,63
96463911427,3066,6,32,63
105392143025,3067,6,43,63
96488949475,3068,6,43,63
113555907400,3069,6,86,63
95059553548,3070,6,43,63
97959551075,3071,6,43,63
94506171587,3072,6,94,63
95652162233,3073,6,145,63
114064491203,3074,6,117,63
117549700082,3075,6,287,63
100893239018,3076,6,59,63
109883672018,3077,6,59,63
102069977668,3078,6,134,63
105287032483,3079,6,67,63
120812912432,3080,6,67,63
116592582475,3081,6,142,63
93976947613,3082,6,774,63
104216439437,3083,6,91,63
94817277382,3084,6,50,63
113835821872,3085,6,27,63
98458583578,3086,6,40,63
118445988167,3087,6,72,63
95348858902,3088,6,64,63
95966899450,3089,6,32,63
105332007868,3090,6,32,63
95779483172,3091,6,72,63
112782813650,3092,6,32,63
112035080677,3093,6,132,63
127253818025,3094,6,56,63
114107004100,3095,6,68,63
109797430942,3096,6,48,63
111643480975,3097,6,136,63
117601101973,3098,6,194,62
115421145227,3099,6,94,62
93777626623,3100,6,434,62
98160607018,3101,6,37,62
116808535327,3102,6,61,62
113726103937,3103,6,114,62
102839514118,3104,6,97,62
120587394257,3105,6,159,62
108090412825,3106,6,53,62
117613226698,3107,6,53,62
97856003618,3108,6,98,62
105854976337,3109,6,45,62
96985548028,3110,6,45,62
115255445867,3111,6,45,62
110464334662,3112,6,45,62
100058997382,3113,6,45,62
106273177075,3114,6,82,62
106400458753,3115,6,37,62
105102183637,3116,6,74,62
112385641247,3117,6,37,62
97125652627,3118,6,66,62
115833267100,3119,6,66,62
104427926725,3120,6,66,62
95249756150,3121,6,211,62
119636061632,3122,6,696,62
100469185388,3123,6,87,62
114508161043,3124,6,58,62
105098057353,3125,6,49,62
107612506123,3126,6,158,62
100127452948,3127,6,100,62
94062373708,3128,6,100,62
120438147433,3129,6,92,62
104845591357,3130,6,205,62
107814871817,3131,6,31,62
111262001147,3132,6,80,62
116194054408,3133,6,43,62
119902309648,3134,6,123,62
119508426368,3135,6,102,62
115342363153,3136,6,68,62
115708639408,3137,6,17,62
94670145475,3138,6,81,62
94927919147,3139,6,610,62
108126682162,3140,6,47,62
117787892038,3141,6,60,62
109530954017,3142,6,36,62
105212247757,3143,6,73,62
116376346987,3144,6,73,62
94212505357,3145,6,61,62
115875626912,3146,6,99,62
103872944933,3147,6,71,62
96148359583,3148,6,65,62
97987881283,3149,6,26,62
103702093433,3150,6,91,62
97326733807,3151,6,26,62
126001246198,3152,6,39,62
95987491372,3153,6,117,62
96820460278,3154,6,39,62
120630123350,3155,6,111,62
107675608967,3156,6,72,62
104516604998,3157,6,33,62
116243712562,3158,6,33,62
103666573988,3159,6,70,61
117861678538,3160,6,56,61
120023785628,3161,6,57,61
116841404725,3162,6,57,61
98238604850,3163,6,44,61
107683962200,3164,6,141,61
99960158447,3165,6,119,61
94419675043,3166,6,1174,61
107639415368,3167,6,318,61
103042336792,3168,6,62,61
116489749057,3169,6,62,61
109199831975,3170,6,31,61
105523490098,3171,6,126,61
99260742100,3172,6,80,61
96175549528,3173,6,40,61
118667060062,3174,6,209,61
119232361153,3175,6,98,61
95615862847,3176,6,49,61
118669983097,3177,6,103,61
113633600372,3178,6,52,61
105379747352,3179,6,214,61
95207860358,3180,6,18,61
93932732092,3181,6,144,61
104036182372,3182,6,72,61
118705549573,3183,6,126,61
98871262100,3184,6,36,61
112706836450,3185,6,108,61
117004853582,3186,6,95,61
104573305672,3187,6,29,61
117356316353,3188,6,68,61
93841732897,3189,6,1118,61
110206438618,3190,6,20,61
98037469003,3191,6,361,61
97948928303,3192,6,82,61
106978794487,3193,6,41,61
120370918382,3194,6,82,61
117981630877,3195,6,64,61
97521839900,3196,6,22,61
95143725287,3197,6,90,61
108497629075,3198,6,69,61
104721531622,3199,6,61,61
100518948575,3200,6,63,61
95785610713,3201,6,102,61
117895666933,3202,6,51,61
96635289322,3203,6,51,61
105505574317,3204,6,51,61
120290464492,3205,6,51,61
119816627723,3206,6,65,61
100478150818,3207,6,107,61
103796841697,3208,6,28,61
114963720475,3209,6,56,61
104046674075,3210,6,201,61
99835896478,3211,6,29,61
106672339975,3212,6,89,61
106794776600,3213,6,89,61
112411718287,3214,6,61,61
105508789858,3215,6,104,61
112440169417,3216,6,52,61
98040125842,3217,6,71,61
95572137797,3218,6,54,61
98632167637,3219,6,76,61
95694155657,3220,6,57,61
95076995408,3221,6,76,61
117556973252,3222,6,81,60
112567769567,3223,6,81,60
112611900950,3224,6,167,60
119931693358,3225,6,129,60
98218659275,3226,6,165,60
98473671775,3227,6,283,60
97649956825,3228,6,101,60
106752724408,3229,6,53,60
111145515700,3230,6,53,60
98623284947,3231,6,87,60
93891126988,3232,6,71,60
110779008847,3233,6,73,60
120523560292,3234,6,114,60
109888360003,3235,6,48,60
96944152825,3236,6,98,60
115054844950,3237,6,52,60
113066054008,3238,6,60,60
99472048693,3239,6,45,60
110211602975,3240,6,48,60
118484441812,3241,6,55,60
113502538672,3242,6,10,60
105246654607,3243,6,70,60
105705490312,3244,6,55,60
116071159963,3245,6,35,60
114803141575,3246,6,75,60
114845791888,3247,6,200,60
99709478963,3248,6,89,60
94652305883,3249,6,35,60
112500402850,3250,6,72,60
117819928075,3251,6,376,60
97466201513,3252,6,112,60
111814130368,3253,6,97,60
109353170827,3254,6,97,60
108851480188,3255,6,77,60
120774574223,3256,6,72,60
119471273350,3257,6,70,60
97328939797,3258,6,62,60
97703437373,3259,6,124,60
102885324587,3260,6,119,60
94097075588,3261,6,114,60
119235291142,3262,6,52,60
113580690002,3263,6,76,60
116162240197,3264,6,24,60
98502963928,3265,6,47,60
111777720533,3266,6,47,60
96722354773,3267,6,136,60
113530174483,3268,6,126,60
113102673052,3269,6,79,59
111201628603,3270,6,58,59
105150329602,3271,6,37,59
97429559503,3272,6,96,59
102868541350,3273,6,91,59
111661910503,3274,6,59,59
119303667772,3275,6,59,59
103134966562,3276,6,88,59
95324842492,3277,6,86,59
119145942673,3278,6,122,59
97713604753,3279,6,54,59
102126010850,3280,6,54,59
107232888157,3281,6,27,59
95461558075,3282,6,81,59
111777247717,3283,6,27,59
95608866167,3284,6,61,59
114101749268,3285,6,61,59
94113561223,3286,6,110,59
94725415367,3287,6,44,59
104933530525,3288,6,66,59
118694343122,3289,6,44,59
112839813350,3290,6,69,59
116819169038,3291,6,58,59
111416308523,3292,6,48,59
95482969703,3293,6,47,59
100924236647,3294,6,56,59
112249141775,3295,6,18,59
113972804963,3296,6,90,59
96698165993,3297,6,136,59
120467596723,3298,6,51,59
119147407132,3299,6,833,59
95987929522,3300,6,51,59
111391763197,3301,6,41,59
108773107768,3302,6,47,59
118447448318,3303,6,77,59
117335485003,3304,6,46,59
114007182983,3305,6,46,59
103882972588,3306,6,110,59
99944062613,3307,6,58,59
103719399982,3308,6,64,59
107606011292,3309,6,28,59
103808688272,3310,6,70,59
103733519552,3311,6,70,59
117871389008,3312,6,111,59
104317816958,3313,6,20,59
111354006437,3314,6,73,58
113018030225,3315,6,106,58
95998883597,3316,6,26,58
100613128850,3317,6,65,58
103524102022,3318,6,65,58
116404330450,3319,6,45,58
106622461417,3320,6,51,58
106414298308,3321,6,12,58
93829603003,3322,6,81,58
99743867317,3323,6,248,58
119943447850,3324,6,43,58
112874970343,3325,6,43,58
118360341727,3326,6,43,58
110989982575,3327,6,68,58
112358619143,3328,6,47,58
96115473658,3329,6,62,58
93994289873,3330,6,62,58
108672850903,3331,6,100,58
100966023593,3332,6,100,58
108769376452,3333,6,65,58
108411002458,3334,6,50,58
122724698503,3335,6,63,58
117794201822,3336,6,19,58
105303552937,3337,6,38,58
99926626922,3338,6,95,58
114068312263,3339,6,57,58
95154194843,3340,6,37,58
118120599278,3341,6,118,58
111388931218,3342,6,161,58
102035642350,3343,6,83,58
118668521575,3344,6,52,58
94408376912,3345,6,78,58
100214286475,3346,6,26,58
119961080668,3347,6,34,58
115143606100,3348,6,66,58
95462868922,3349,6,99,58
104277625378,3350,6,66,58
116453068303,3351,6,70,58
119816138200,3352,6,271,58
114126113600,3353,6,139,58
97264976237,3354,6,106,58
108959288350,3355,6,80,58
94585748588,3356,6,47,57
116622040778,3357,6,47,57
103198560092,3358,6,74,57
112468149872,3359,6,54,57
95937548827,3360,6,54,57
115285214950,3361,6,69,57
119887129475,3362,6,233,57
111362973088,3363,6,68,57
118663649900,3364,6,218,57
115646591182,3365,6,63,57
118975638700,3366,6,107,57
107233814368,3367,6,42,57
105340269697,3368,6,56,57
108795497008,3369,6,84,57
120763270528,3370,6,56,57
95326152400,3371,6,75,57
103078657232,3372,6,50,57
96539914133,3373,6,430,57
95995378225,3374,6,76,57
103115892325,3375,6,79,57
94677978022,3376,6,46,57
99229555525,3377,6,59,57
113493009862,3378,6,72,57
118587664718,3379,6,78,57
113105051117,3380,6,130,57
102816385975,3381,6,39,57
114659434825,3382,6,51,57
94138726292,3383,6,51,57
103089100543,3384,6,41,57
115913179583,3385,6,44,57
111267190177,3386,6,81,57
105471125167,3387,6,56,57
120033584758,3388,6,914,57
100842485068,3389,6,104,57
119742721075,3390,6,52,57
125515279132,3391,6,97,57
111608988767,3392,6,75,57
106918670722,3393,6,196,57
108989166718,3394,6,23,57
105557947798,3395,6,46,57
125148293153,3396,6,92,57
105751474762,3397,6,92,57
106652017673,3398,6,23,57
99707246158,3399,6,177,56
107068549072,3400,6,108,56
106358484275,3401,6,68,56
120756390277,3402,6,62,56
120884690047,3403,6,828,56
112079107528,3404,6,165,56
115433157052,3405,6,111,56
114782538082,3406,6,32,56
113702259212,3407,6,16,56
97178989427,3408,6,112,56
96968372350,3409,6,137,56
105513842950,3410,6,89,56
112849789778,3411,6,81,56
96155814508,3412,6,57,56
120789318968,3413,6,57,56
113695106282,3414,6,72,56
113316322967,3415,6,82,56
120692511592,3416,6,82,56
111788595577,3417,6,41,56
119408224213,3418,6,354,56
94908312557,3419,6,75,56
119068339225,3420,6,25,56
111581115397,3421,6,15,56
113129308808,3422,6,59,56
95969966192,3423,6,59,56
104514776200,3424,6,59,56
113190202312,3425,6,22,56
112136876297,3426,6,102,56
104833227868,3427,6,17,56
108573572242,3428,6,72,56
118308774158,3429,6,43,56
111951784717,3430,6,64,56
106820658988,3431,6,54,56
118595943973,3432,6,96,56
116786786062,3433,6,131,56
104284932362,3434,6,70,56
109784310268,3435,6,70,56
114500982808,3436,6,44,56
96355889752,3437,6,133,56
100515809992,3438,6,173,56
111848181292,3439,6,36,56
112380426202,3440,6,81,56
106359406702,3441,6,81,56
101556005057,3442,6,99,56
114636928922,3443,6,63,56
107062996150,3444,6,95,55
103085013967,3445,6,92,55
125402572807,3446,6,267,55
94648825183,3447,6,37,55
96167655277,3448,6,130,55
118651471150,3449,6,65,55
119418975602,3450,6,65,55
114067356992,3451,6,56,55
120137480128,3452,6,56,55
118897603100,3453,6,30,55
98565113218,3454,6,76,55
103189928392,3455,6,93,55
95364580372,3456,6,49,55
94872154603,3457,6,49,55
100819133558,3458,6,55,55
125559874718,3459,6,91,55
115356772498,3460,6,30,55
113792882467,3461,6,60,55
99482307682,3462,6,60,55
104404163687,3463,6,79,55
120696933418,3464,6,142,55
112685472475,3465,6,51,55
116323284142,3466,6,62,55
103874768107,3467,6,197,55
118573541950,3468,6,73,55
99685365992,3469,6,115,55
114418688462,3470,6,63,55
106268105833,3471,6,127,55
96810339473,3472,6,53,55
105881664950,3473,6,43,55
114958445953,3474,6,86,55
119138620513,3475,6,52,55
103273080298,3476,6,65,55
115810165012,3477,6,35,55
105206743183,3478,6,44,55
98311312528,3479,6,121,55
119473717450,3480,6,55,55
96085223575,3481,6,787,55
93990821293,3482,6,411,55
114693437293,3483,6,56,54
97750300132,3484,6,68,54
104129714032,3485,6,57,54
116705123572,3486,6,57,54
119755445098,3487,6,103,54
99294161725,3488,6,46,54
112889699900,3489,6,81,54
110458694368,3490,6,128,54
120170814578,3491,6,35,54
117491522822,3492,6,56,54
105352663048,3493,6,47,54
117383932853,3494,6,142,54
99172986677,3495,6,155,54
119669815673,3496,6,48,54
99269207873,3497,6,34,54
97428676648,3498,6,61,54
118961005075,3499,6,61,54
104988969458,3500,6,61,54
118275212627,3501,6,37,54
119745167950,3502,6,50,54
118915158878,3503,6,50,54
100897731133,3504,6,46,54
96101882452,3505,6,52,54
94742391248,3506,6,39,54
118998078673,3507,6,26,54
117853910450,3508,6,53,54
110627025073,3509,6,40,54
118674367717,3510,6,162,54
97964420038,3511,6,76,54
107940285332,3512,6,28,54
94505736832,3513,6,28,54
119753976907,3514,6,56,54
100618960507,3515,6,56,54
98984688650,3516,6,112,54
112013780467,3517,6,43,53
104529407032,3518,6,72,53
111460213637,3519,6,58,53
97983454418,3520,6,58,53
115699018438,3521,6,88,53
117680166427,3522,6,44,53
120813895543,3523,6,1356,53
101990021458,3524,6,474,53
120059554387,3525,6,283,53
107844128450,3526,6,15,53
111751717138,3527,6,45,53
108929880832,3528,6,42,53
101387520862,3529,6,71,53
115846744382,3530,6,62,53
100852814483,3531,6,47,53
113045606992,3532,6,63,53
98121176725,3533,6,79,53
96981584275,3534,6,32,53
120062004497,3535,6,32,53
100890094597,3536,6,16,53
99522456637,3537,6,84,53
104768217073,3538,6,49,53
116899904353,3539,6,49,53
96587376083,3540,6,168,53
96849945638,3541,6,121,53
112835537873,3542,6,197,53
107914732222,3543,6,46,53
95844707773,3544,6,55,53
115242483113,3545,6,41,53
114149524918,3546,6,68,53
104791563700,3547,6,57,53
112341554225,3548,6,38,53
98035254998,3549,6,173,53
103629694850,3550,6,78,53
116517746150,3551,6,59,53
118008349217,3552,6,71,53
107585600242,3553,6,40,53
119265569803,3554,6,99,52
115537445950,3555,6,84,52
100616717542,3556,6,105,52
95219642618,3557,6,53,52
120520614517,3558,6,23,52
97273797547,3559,6,245,52
120227199538,3560,6,48,52
108135052873,3561,6,75,52
100183398073,3562,6,102,52
113863498225,3563,6,79,52
98308652017,3564,6,48,52
120165421927,3565,6,38,52
94066711093,3566,6,358,52
98175229252,3567,6,186,52
95365890553,3568,6,62,52
106804482128,3569,6,25,52
119692810282,3570,6,70,51
97433090963,3571,6,72,51
106136756743,3572,6,37,51
125569897288,3573,6,30,51
103474965100,3574,6,121,51
97373064847,3575,6,84,51
109978388707,3576,6,213,51
110198927042,3577,6,43,51
97365121600,3578,6,43,51
94829035450,3579,6,86,51
97244247733,3580,6,1705,51
120089937518,3581,6,44,51
113317751150,3582,6,53,51
96390133975,3583,6,134,51
96149675137,3584,6,45,51
105084762100,3585,6,27,51
100789050022,3586,6,92,51
95299519373,3587,6,1795,51
119917001053,3588,6,53,51
113663159275,3589,6,53,51
97769755898,3590,6,53,51
112616646775,3591,6,53,51
120554493103,3592,6,218,51
114378508952,3593,6,57,51
99311987825,3594,6,57,51
104028884108,3595,6,118,51
96913332350,3596,6,66,51
102847224077,3597,6,266,51
98670367762,3598,6,482,51
118388076103,3599,6,48,51
111858586775,3600,6,85,51
118380777268,3601,6,85,51
100792192868,3602,6,246,50
114371334782,3603,6,27,50
105651241523,3604,6,58,50
112770940525,3605,6,104,50
120800132353,3606,6,68,50
104059447297,3607,6,34,50
100238463328,3608,6,112,50
97555848952,3609,6,48,50
103607388433,3610,6,74,50
96896163068,3611,6,54,50
112932943828,3612,6,90,50
98927744842,3613,6,15,50
96475331888,3614,6,44,50
96059361338,3615,6,44,50
108001160377,3616,6,32,50
95990120287,3617,6,34,50
119285594900,3618,6,72,50
113984263727,3619,6,68,50
96800219197,3620,6,48,50
114818954812,3621,6,23,50
105540029092,3622,6,115,50
118967833988,3623,6,214,50
111517350442,3624,6,93,49
119071267198,3625,6,712,49
103592822273,3626,6,73,49
103993308737,3627,6,72,49
112699240138,3628,6,59,49
106888152817,3629,6,35,49
106244134327,3630,6,44,49
99293270462,3631,6,51,49
106995447133,3632,6,51,49
98353885600,3633,6,60,49
113453469575,3634,6,60,49
113969940362,3635,6,19,49
103775884028,3636,6,83,49
118152680525,3637,6,46,49
98991807778,3638,6,141,49
120687598547,3639,6,123,49
93918862700,3640,6,117,49
118634909053,3641,6,109,49
98567333198,3642,6,132,48
96929622562,3643,6,196,48
111701610037,3644,6,64,48
117367459462,3645,6,62,48
111217663462,3646,6,31,48
109183008653,3647,6,58,48
114634534807,3648,6,56,48
118295640818,3649,6,133,48
95383797262,3650,6,72,48
105485363467,3651,6,72,48
115366379228,3652,6,50,48
113741365873,3653,6,50,48
98607741202,3654,6,44,48
97325410225,3655,6,46,48
95627232998,3656,6,44,48
95256739678,3657,6,44,48
100666068547,3658,6,88,48
94437492700,3659,6,65,48
125657611838,3660,6,63,48
100585767178,3661,6,897,47
94832083957,3662,6,76,47
97847155948,3663,6,38,47
100800723697,3664,6,19,47
113143103557,3665,6,91,47
98376506293,3666,6,109,47
109725745393,3667,6,107,47
113761875712,3668,6,62,47
97684430212,3669,6,40,47
99085715227,3670,6,72,47
104431125802,3671,6,36,47
95126713487,3672,6,53,47
93921896542,3673,6,299,47
100130585462,3674,6,31,47
106602143867,3675,6,17,47
109863983573,3676,6,34,47
100946701672,3677,6,34,47
115594656628,3678,6,119,47
103382637452,3679,6,49,47
106566131150,3680,6,49,47
99410059975,3681,6,110,47
120747544528,3682,6,32,47
98046768097,3683,6,94,47
99974466943,3684,6,75,47
114201133852,3685,6,44,47
99175658858,3686,6,82,46
103964579225,3687,6,290,46
114001930450,3688,6,91,46
119094204232,3689,6,156,46
108961622450,3690,6,39,46
95057373428,3691,6,229,46
113456327678,3692,6,64,46
96722794597,3693,6,102,46
120760321825,3694,6,102,46
95705530462,3695,6,124,46
111826425937,3696,6,48,46
111917718025,3697,6,59,46
116699326138,3698,6,39,46
94844714008,3699,6,87,46
114411991387,3700,6,68,46
97901575453,3701,6,1580,46
112904905612,3702,6,55,45
118614451588,3703,6,33,45
104705972117,3704,6,84,45
119553408802,3705,6,42,45
114704932225,3706,6,69,45
117843715223,3707,6,85,45
121828130117,3708,6,90,45
110151516127,3709,6,27,45
120925996417,3710,6,77,45
115647553043,3711,6,39,45
117800997163,3712,6,128,45
105636532387,3713,6,45,44
94727591677,3714,6,41,44
98736124828,3715,6,79,44
98814350932,3716,6,43,44
96027805358,3717,6,34,44
101958860575,3718,6,228,44
109645653952,3719,6,234,44
97085990122,3720,6,75,44
93951804178,3721,6,83,44
120598689718,3722,6,77,44
111326636788,3723,6,269,44
99022511950,3724,6,114,44
120411155413,3725,6,39,44
103945884373,3726,6,50,44
102779205002,3727,6,169,44
96767661898,3728,6,64,44
100271151487,3729,6,69,44
101013212798,3730,6,774,44
118777673303,3731,6,46,43
104041200077,3732,6,30,43
110300824600,3733,6,48,43
100516258358,3734,6,68,43
95633355667,3735,6,58,43
120881739862,3736,6,35,43
109546399898,3737,6,28,43
100318625972,3738,6,56,43
100247418458,3739,6,112,43
96704762633,3740,6,103,43
118044788192,3741,6,775,43
105091638850,3742,6,47,43
120675316372,3743,6,51,43
103850156608,3744,6,91,43
97841405177,3745,6,20,43
97538181172,3746,6,46,42
96517505600,3747,6,156,42
113342507752,3748,6,90,42
119360826133,3749,6,148,42
115717779700,3750,6,136,42
120617844100,3751,6,37,42
96662987713,3752,6,304,42
111506488600,3753,6,38,42
118200810563,3754,6,59,42
108767044412,3755,6,41,41
114131368993,3756,6,98,41
113024210932,3757,6,29,41
97439712623,3758,6,44,41
97768871503,3759,6,363,41
120259565575,3760,6,46,41
118852744222,3761,6,91,41
98873930213,3762,6,51,41
118393428725,3763,6,54,41
119561232698,3764,6,437,41
127131257087,3765,6,108,41
111175692308,3766,6,47,41
111255868813,3767,6,35,41
100906266427,3768,6,100,40
119497670953,3769,6,171,40
112647022423,3770,6,62,40
119038573543,3771,6,87,40
94869541042,3772,6,75,40
106151039900,3773,6,125,40
120620791063,3774,6,104,40
103819168498,3775,6,68,40
95765915743,3776,6,70,40
113250160357,3777,6,48,40
112520800502,3778,6,39,39
118124487682,3779,6,56,39
105004549975,3780,6,14,39
102067266775,3781,6,78,39
116528849377,3782,6,51,39
93771130588,3783,6,125,39
93933598963,3784,6,227,39
100113580975,3785,6,115,39
109083964267,3786,6,69,39
118753792075,3787,6,23,39
112807511752,3788,6,46,39
117830607722,3789,6,118,39
124444866913,3790,6,66,39
114661829200,3791,6,224,39
96847304975,3792,6,261,39
102028414598,3793,6,62,39
117292859167,3794,6,31,39
107725733225,3795,6,84,39
109787590363,3796,6,61,39
120308122798,3797,6,150,39
106338653062,3798,6,29,39
104874442333,3799,6,65,38
106392616738,3800,6,129,38
115217039827,3801,6,89,38
111222851458,3802,6,55,38
115642743778,3803,6,48,38
119413111148,3804,6,66,38
95902071232,3805,6,37,38
111755972032,3806,6,45,38
112574412448,3807,6,56,38
95625046378,3808,6,126,37
98431960168,3809,6,84,37
105441273787,3810,6,40,37
106035880525,3811,6,32,37
113329653025,3812,6,103,37
114221207143,3813,6,125,37
115952664592,3814,6,61,37
119946876352,3815,6,173,37
124433392742,3816,6,69,37
95146342622,3817,6,688,37
95259358567,3818,6,237,36
113017554793,3819,6,83,36
94090134700,3820,6,77,36
108772641350,3821,6,94,36
112734375227,3822,6,65,36
100434224033,3823,6,72,36
115527351418,3824,6,43,36
95462431972,3825,6,39,36
113291569225,3826,6,14,36
96734230372,3827,6,94,36
111848654258,3828,6,104,36
95691530798,3829,6,31,35
94836439052,3830,6,46,35
102053261068,3831,6,54,35
94569656548,3832,6,199,35
100841137792,3833,6,20,35
109781030222,3834,6,60,35
111361085342,3835,6,60,35
108665857963,3836,6,123,35
113909792057,3837,6,129,35
99039423527,3838,6,52,35
107200473292,3839,6,52,35
117306421093,3840,6,11,35
104324668568,3841,6,90,34
99527364287,3842,6,72,34
120168363358,3843,6,103,34
107198158132,3844,6,106,34
97302469567,3845,6,273,34
111470601058,3846,6,62,34
97538622847,3847,6,124,34
124395481852,3848,6,12,33
105134738273,3849,6,91,33
125487223048,3850,6,27,33
111888860023,3851,6,85,33
95451508547,3852,6,32,33
94523127812,3853,6,64,33
113715611950,3854,6,94,32
120003208757,3855,6,130,32
120594760802,3856,6,81,32
96586936567,3857,6,51,31
111299742307,3858,6,128,31
104210504443,3859,6,114,31
120436675063,3860,6,161,31
105576787052,3861,6,13,31
95310870700,3862,6,101,31
114504811172,3863,6,43,30
106038643618,3864,6,86,30
106170392807,3865,6,57,30
117968515708,3866,6,124,30
114123247073,3867,6,31,30
100422571600,3868,6,9,30
104364412343,3869,6,42,30
105093014227,3870,6,91,30
116427974273,3871,6,54,30
100456634458,3872,6,73,30
100133270513,3873,6,89,29
98980239325,3874,6,48,29
119567100788,3875,6,47,29
99440382977,3876,6,76,29
119263616225,3877,6,100,29
99192583507,3878,6,107,29
96309801367,3879,6,45,29
120295369447,3880,6,944,29
108785234987,3881,6,25,28
111410171938,3882,6,60,28
107227330975,3883,6,53,28
118420193650,3884,6,108,28
94934455127,3885,6,46,28
98282492243,3886,6,52,27
100588458325,3887,6,62,27
94775041448,3888,6,37,27
96734670223,3889,6,52,27
100302949192,3890,6,112,27
97671612473,3891,6,227,27
116828353087,3892,6,49,27
101953893338,3893,6,91,26
108897677152,3894,6,58,26
106887228100,3895,6,774,26
101963827933,3896,6,55,25
104501517893,3897,6,805,25
115162802200,3898,6,282,25
98882824183,3899,6,91,25
117699572807,3900,6,90,24
118052076662,3901,6,62,24
120224257387,3902,6,68,24
95045601212,3903,6,38,24
99860027647,3904,6,28,24
95281620577,3905,6,99,23
110957475778,3906,6,79,23
106319284825,3907,6,58,22
102371110567,3908,6,86,22
116653434868,3909,6,91,22
125701229897,3910,6,11,22
96485874452,3911,6,86,22
99975361258,3912,6,57,22
120716095600,3913,6,43,21
98044553987,3914,6,287,21
103215824575,3915,6,78,21
95781233878,3916,6,49,20
119306110157,3917,6,54,20
100579487975,3918,6,62,20
96265040350,3919,6,76,20
123129797332,3920,6,91,20
100662030283,3921,6,54,20
113221606927,3922,6,52,19
105104017567,3923,6,91,19
95316983233,3924,6,84,19
117405253075,3925,6,45,18
94882609207,3926,6,93,18
115249684553,3927,6,11,18
104424727697,3928,6,143,18
111516405913,3929,6,91,18
105881204773,3930,6,40,18
99995484403,3931,6,126,17
108082043842,3932,6,83,17
120757373158,3933,6,42,17
105724802563,3934,6,60,17
118320935308,3935,6,102,16
97237191725,3936,6,201,15
103879781918,3937,6,130,15
104459462623,3938,6,176,15
118113308693,3939,6,20,15
99828747062,3940,6,30,15
109802117087,3941,6,91,15
119283641158,3942,6,22,14
113782387400,3943,6,52,13
113031818188,3944,6,44,13
115610043428,3945,6,159,13
115138327453,3946,6,48,13
106937631008,3947,6,42,13
120198269950,3948,6,44,13
118247977783,3949,6,165,13
97573960087,3950,6,44,13
100869881632,3951,6,100,12
116012386402,3952,6,14,11
103452220475,3953,6,29,11
112066798075,3954,6,30,11
116392750678,3955,6,144,11
115956998722,3956,6,27,11
116233587223,3957,6,111,11
118803506722,3958,6,91,10
106358945488,3959,6,96,10
104948190637,3960,6,91,10
113189250725,3961,6,91,9
95169900257,3962,6,196,9
103671582772,3963,6,47,9
116430387043,3964,6,93,9
110890121777,3965,6,144,9
120347858725,3966,6,27,9
104994010087,3967,6,71,8
100013820587,3968,6,91,8
115219440017,3969,6,91,7
117397984600,3970,6,153,7
96427897478,3971,6,46,7
106102665350,3972,6,91,6
111764954852,3973,6,64,6
119509404157,3974,6,540,6
111816967747,3975,6,91,6
99243811637,3976,6,456,6
97752953077,3977,6,52,6
103755384008,3978,6,132,6
98052524900,3979,6,98,5
115372623817,3980,6,76,5
100093445950,3981,6,271,5
114186796867,3982,6,57,5
94373617672,3983,6,91,5
98956214698,3984,6,71,4
119031254683,3985,6,91,4
113975192158,3986,6,110,4
102939312388,3987,6,91,3
96367742833,3988,6,373,3
114104137813,3989,6,47,3
101016808618,3990,6,29,3
113744227600,3991,6,111,3
95730907463,3992,6,83,2
119843553028,3993,6,174,2
112122195937,3994,6,82,2
118841530825,3995,6,953,2
98140669363,3996,6,337,2
105292080262,3997,6,51,2
105105851513,3998,6,91,2
98821908503,3999,6,215,2
102121943408,4000,6,82,2
98707686652,4001,6,91,2
125609490350,4002,6,91,2
95331828772,4003,6,43,1
108730667825,4004,6,91,1
100815092225,4005,6,50,1
115596579922,4006,6,91,0
102447594728,4007,6,91,0
116919729862,4008,6,37,0
120788827462,4009,6,91,0
95016391825,4010,6,18,0
99268316722,4011,6,91,0
116120791852,4012,6,17,0
117784494532,4013,6,14,0
97941846775,4014,6,91,0
100185636203,4015,6,24,0
95759351203,4016,6,91,0
98348119957,4017,6,122,0
115767817168,4018,6,18,0
112005260950,4019,6,111,0
102985598917,4020,6,91,0
127108062898,4021,6,91,0
111145044223,4022,6,40,0
124406954275,4023,6,6,0
119505493025,4024,6,15,0
110560711927,4025,6,35,0
112154399275,4026,6,95,0
119549007973,4027,6,91,0
99336501325,4028,6,91,0
120355708573,4029,6,9,0
115770704275,4030,6,91,0
108704088782,4031,6,91,0
96813859693,4032,6,14,0
111575919052,4033,6,297,0
106499200600,4034,6,60,0
111199742225,4035,6,64,0
97355413627,4036,6,165,0
119099572793,4037,6,106,0
109461694975,4038,6,46,0
112478584153,4039,6,52,0
96664746475,4040,6,70,0
97710510277,4041,6,136,0
98980684253,4042,6,50,0
95002878553,4043,6,50,0
109535166422,4044,6,91,0
106062131362,4045,6,100,0
108008596673,4046,6,191,0
111027206348,4047,6,25,0
116334860458,4048,6,304,0
119309041052,4049,6,122,0
121801476338,4050,6,7,0
124151693347,4051,6,25,0
110972079692,4052,6,89,0
95668346107,4053,6,67,0
96475771150,4054,6,41,0
96779540278,4055,6,91,0
111068678152,4056,6,91,-1
118003491112,4057,6,31,-2
107885001502,4058,6,34,-4
102061845097,4059,6,36,-6
104533522138,4060,6,260,-12
112856440975,4061,6,34,-37
109471520938,4062,6,116,-37
