username,name,chances
97567775608,JMS MINI MART S/B (DM),2
97594281898,TAN KAY HUAT (TAN HUP HOE),1
97697690827,REST SELAMAT BERJAYA,0
97717141357,KARIMOON ENTERPRISE,0
97756490393,PETRON - E O MULTIMEDIA,0
97787002400,CHOP TAI GUAN,0
97796289608,HOCK SENG HENG,0
97812211562,AH TONG CAFE,0
97828134812,FETTES PARK CAFE,0
97870160722,CHOP YET CHONG,1
97901575453,KIM HINN TRADING,4
97909983067,PETRONAS BUKIT TENGAH,0
98097699527,328 CAFE,4
98134909973,PERNIAGAAN TEOH SONG SENG,1
98161050100,PERNIAGAAN MUAZ,0
98237718337,LEKAMAS SDN BHD,2
98309095433,WAH TENG ENTERPRISE,1
98311312528,JIE MAN ENTERPRISE,4
98400904073,PURERICH REALTY BERHAD,2
98409776743,INSA DUNIA SDN BHD,0
98446158872,BAYAN BAY CAFE,2
98462577400,IMRAN MAYA RESOURCES,0
98518055525,FENG GUANG KOPITIAM,0
98558453428,NASI KANDAR ZAMRUUD (BKT MINYAK),0
98632167637,T.K.E,0
98648157487,PETRON KARYA JAYA ENT,2
98698800562,CALTEX - SG SALLEH GASOLINE,0
98736124828,CHOP NAM HUAT,2
98818351963,CHENG YOU,0
98872596152,PETRONAS LANISGAS ENT,2
98994032558,BHP - RCK JAYA RESOURCES,2
99071915608,PETRON SG DUA (KG TELUK),0
99168087772,PASAR MINI BAITHUL RAHMAN,0
99172986677,DISNEY N ENTERPRISE,2
99198819268,DOUBLE NINE SUPER MART,2
99213518623,WINTAT ENT.,1
99273218102,BUKHARI. B. HJ OMAR,0
99289705450,YEONG HENG CHAN TRADING,0
99292379203,SHARIFF SERVICE STATION,0
99305748508,PETRON (MOBIL SERVIS STATION),0
99374391775,SHELL - KONG JEN CHAN,0
99435031523,PETRONAS - STESEN MINYAK MESRA SELUANG,0
99487214342,PASARAYA SAUJANA,2
99580017598,LAI LAI REST.,1
99639380818,SHELL EZY MILE STATION,0
99646077028,PETRONAS-TRIDENT RESOURCES SDN. BHD.,4
99700547893,PETRONAS MESRA PLUS ENTERPRISE,4
99717963850,BURAQ OIL - BDR BAHARU,0
99746993825,ENG HIN CAFE,1
99764860525,CALTEX - CHUAN HIN SRVC STN,0
99895335907,KEDAI UBAT HOCK SIEW TONG,0
99895782887,ENG SHENG MINI MARKET,0
99901593718,PETRONAS - RAUDHAH SERVICE,2
99926626922,ENG HENG CAFE,2
99927521023,SIANG TAT,2
99961499825,PSS AIDIEL ENTERPRISE,0
169229038303,5Petrol Sungai Setar Besar,0
100230851782,CALTEX SUNGAI PASIR,2
100289512927,MOHD JUFRI  HJ RIDZWAN,0
100544507432,TAI SENG,1
100665171148,CALTEX SUNGAI LAYAR,0
102060941498,SP HAPPY STAR KOPI TIAM,0
102371110567,KEDAI RUNCIT HIJAU KUNING,0
102570753472,W.S MART,0
102833618462,JAYAMAS SUPERSTORE SDN BHD,0
103055502212,PASAR MINI MALIK2,0
103137237422,MIMART,0
103220368100,PETRON UNIVERSAL FLEXIBLE TECHNOLOGY,0
103611940568,TEOH CHIN HIN SDN BHD,0
103864740848,RESTORAN WEI FANG,0
103866108173,ONE SEN MINI MARKET,2
103896191600,SHELL RANDZ 2 TRADING,0
103971419225,Shell Lencongan Timur,0
103998325408,2K PETROL STATION SDN BHD,2
104016568868,SHELL - TWO QH TRADING,0
104043480892,MAHANAGOR ENTERPRISE,0
104104616047,MIZAN HASAN ENTERPRISE,0
104382687883,CALTEX BAKAR ARANG,0
104444379643,KIJIMAN ENTERPRISE,0
104796599588,NZNADUAL MINIMART,0
104826359578,BHPETROL PDG LENGKUAS,0
104833685762,HIDAYAT TEGUH ENTERPRISE,0
104898258827,SYARIKAT PERSAUDARAA MUHIBBAH,0
105010507537,TAI HUA SERVICE STATION (PETRON KAMPUNG BARU),0
105188854312,SITI JAMALAH KEDAI RUNCIT,0
105232432427,REST CHIN HENG,0
105271889872,JMJ MAJU ENTERPRISE,0
105333384817,ZIQRIN WISH MART,2
105779070232,SMA AMIN MINI MARKET,0
105830591408,RESTORAN XIN SHEN LI,0
105967735627,PUTRA COMMUNICATION,0
106268105833,RNI USAHA ENTERPRISE,0
106581828253,MOHD IZANI BIN HASSAN,0
107170378162,ENG SENG STORE,0
107733160033,PETRONAS - MAFAZ NIAGA,0
107808835228,CALTEX - NHH INSAN SERVICE STATION,0
108082043842,JANE MINI MART,0
108564718603,Petron Sungai Layar,0
108683107622,YANTI MINI MARKET,0
108703622512,BHPetrol Kuala Pegang,0
108860812118,Petron Taman Bistari (FI),2
108893943700,PETRON PINANG TUNGGAL,0
108947618225,CHOP SENG HING PETROL STATION,0
109040062742,PASAR MINI RHU,0
109454676700,PASAR MINI TNSK KAMARDEEN,1
109606321498,ST 888 MAJU MINI MARKET,0
109805397448,SHAH STORE,0
110148699958,PARIN 83 ENTERPRISE,0
110251043873,FAI AIDA ENTERPRISE _ PETRONAS,2
110357193700,BC MART,0
111076690643,TWO KRI ENTERPRISE,0
111312953225,CHIN KEE SERVICES_SHELL,0
111545215847,PASAR MINI ARKED JAYA,0
111666636268,PETRONAS KOPERASI PASAR MELAYU,0
111978284617,LEAN WOOD KEDAI KOPI),0
112271412067,RESTORAN XING SP,0
112563024772,STESYEN MINYAK CALTEX HOCK HIN,0
112762867157,MOHD JOHARI IBRAHIM,1
113363457758,ILTIZAM MESRA ENTERPISE_PETRONAS,0
113363933917,RZ MAJU TEGUH ENTERPRISE_PETRONAS,2
113785249643,SIN BAN POH TRADING,0
113808148883,PETRONAS TAMAN NILAM,0
113891655208,PEARL POINT,0
114367508650,ADZ ENTERPRISE_SHELL,0
114418688462,RESTORAN NAJMUDIN,0
114547884677,PETRONAS (ASAS RAMAI),0
114714990763,RS SEJATI PETROL STATION(SELECT),2
114821350852,Eatern Housse Enterprise,0
115042852825,EZY FAST STATION_SHELL,2
115664386258,M.S.I CENTRAL STATION_SHELL,2
115676891725,SHUHADA TELECOMMUNICATIONS,0
115811127553,SERI BALING MINI MARKET (BUJANG),0
115819309313,JAYA MART,0
116199357200,Petronas Taman Ria (Perniagaan Ahmad),2
116314119967,KUNG HUAT,2
116318460847,KIM SWEE-PETRON STATION,0
116496506668,RESTORAN GREEN GLOW,0
116497472057,GW RESTORAN,2
116551057418,GOLDEN LITER PETROL STATION (SHELL),2
116785819475,Petronas Sungai Layar (Azmaza Oil Enterprise),0
116884915450,BHPetrol TAMAN BATIK,0
116897003200,C P KUALA KETIL TRADING,0
117080813950,PASAR MINI MUMUMIYA SDN BHD,0
117110817827,SHAKIR BUNERI ENTERPRISE,0
117151474373,75 TC SMART ENTERPRISE,0
117330640768,MERBOK INDAH SDN BHD (Caltex),0
117593827438,CALTEX PETROLA TRADING (BEDONG) SDN BHD,0
117605466802,ADDIN UTARA ENT,0
117803424118,TUNASS AGRITMA ENT,2
117968515708,QALAM BESTARI MY KIOSKS,0
118180390562,PETRON TAMAN NILAM SARI,4
118577437802,PASAR MINI KROH,0
118671444628,SRI MURNI,2
118693855897,CALTEX KIA HUAT,0
118734298975,MOHD ZAIDI BIN MURAD,0
118754766772,RIZKUN ENT-SHELL KEDAI,0
118757690887,PETRONAS BAKAR ARANG,0
118887850450,HOY THONG CALTEX,2
118967833988,ENG FATT A,0
119164004963,MIMSBZ ENTERPRISE-PETRONAS,0
119265569803,88 EKONOMI RESTORAN,0
119344703158,RAHIM MOHD REJAB,1
119360826133,CHOP HENG MOH,0
119501093078,DINI MINI MARKET,0
119609159647,Caltex Tikam Batu,0
119744189197,5Petrol Pasir Panjang,0
119834740777,BAO SEN MINI MARKET,1
119944917202,MING SENG,0
120033584758,MAHMOOD BOOK STORE,0
120163951225,SENG LIM HO,0
120215431150,PASAR MINI VGP,1
120493613257,MAGEISHA MINI MARKET,0
120503431547,PERNIAGAAN NAN SENG,0
120504413398,SZW ENTERPRISE,0
120505886182,EDARAN MUTIARA KK SDN BHD,0
120594760802,CHOP CHUAN HUAT,0
120620791063,MERAH AURA ENTERPRISE,0
120673351282,SOON LEE,0
120885181748,PASAR MINI SAUJANA (Tikam Batu),0
124886275075,North Stix Enterprise (Hanna Runcit),0
125149794047,Mutiara Permata Enterprise (Petronas),0
128434522450,BURAQOIL DEVELOPMENT SDN BHD,0
128473043848,STESEN MINYAK BURAQOIL,0
162025911337,Caltex,0
166832539900,PS PERMATANG GEDONG,2
93817907062,PETRON RS TWO SERVICE STATION,0
93899793958,ABZAH ENT - SHELL,0
93944435188,W.S PETROL & SERVICE STATION,0
93959606953,BHP SERVICE STATION (Kampung Bahru),0
93980415937,PERNIAGAAN WARLIFF_PETRONAS,0
94126143337,AHADUNISHA,0
94167366497,KEDAI RUNCIT VIMAL,1
94400555525,JJ EKORIA SDN BHD,0
94442707942,AMANJAYA UTAMA ENT. (Petron),2
94560958718,SHELL HIGHWAY KAMPUNG BARU,0
94569221647,NORTHERN 4 - CALTEX,0
94701477607,CALTEX PETROL STN - TMN KELISA,0
94896985228,GREAT ONE NINETY ENT,0
94941862843,WARNA RS TRADING_BHP,0
94942298600,KWANG HUAT ENTERPRISE,1
94975854892,RESTORAN FONG MAN,0
95026854373,BHT SERVICE STATION SDN BHD,4
95094438868,398 MINI MARKET,2
95177753450,RESTORAN N & N,0
95257612637,REST  LOCK YEN,0
95284676350,REST XIN FONG INN,0
95326152400,PERNIAGAAN THEAN CHOY(SO),0
95493457907,KEDAI RUNCIT CHAI HUAT,0
95508754237,PIANG TRADING,0
95639915887,RESTORAN BBLONG 3366,0
95698093013,AH LENG,0
95911268497,WENG HENG,0
96147044038,MZH ENTERPRISE_PETRONAS,0
96434484893,PASAR MINI HOCK JOO SENG,0
96510476008,KROH STOP CENTRE,0
96885598112,STN MYK PETRONAS PT PANJANG MM,0
96996118432,KIT HUAT,0
97262770972,PETRON JALAN BADLISHAH,2
97296293698,WAHSON TRADING,0
98052524900,AIK LONG MINI MARKET,0
98308652017,KRISTAL MEGA ENT,0
98380054873,CP LIM TRADING,1
98956214698,EEN CHIEN TRADING,0
99191247298,STESEN MINYAK MUTIARA(PETRONAS),0
99406046983,ENG JOO MINI MARKET,0
99418978025,NURAMIN ENT,0
99687152038,SHELL-TAN SWEE HENG,2
100166836688,CHOP YU HIN,0
100182950450,NS SOYUZ NIAGA ENT,0
100247418458,CHH BEST TRADING,0
101040632542,CALTEX ZAKARIA BIN MURAD,0
101925446948,ZAKARIA JALALUDDIN,0
101957054293,ZULKIFLI BIN LATIF,1
101990021458,Borong Wei (Arau) Sdn Bhd,2
102039708073,SHELL SNR RESOURCES (KANGAR),0
102495128858,ZR Mesra Station,0
102577547467,SIN HIN FATT ENTERPRISE,0
102582076922,PETRON SARAH MOHD ENTERPRISE,0
102844502882,PETRONAS HM PETROCON ENT,0
102860377027,SHELL ABN BERKAT SDN BHD,0
102939766127,CALTEX YUN SINAR BAHAGIA ENTERPRISE,0
103045514575,PASARAYA CFC,0
103057318198,MCM UTARA DUA TRADING(PENDANG),0
103077295100,MCM UTARA TRADING (JEJAWI),1
103199014402,OYC SHENG HONG TRADING,2
103226729203,PETRONAS PENGURUS STESEN KOTA SETAR PLT,0
103278534052,ONE D WAY STORE,0
103383092167,SIN CHERN MINI MARKET,0
103601015612,CALTEX HALIM ENT,0
103635158012,MCM UTARA DUA TRADING ( TITI KERBAU),2
103775884028,PER & K/U GUANG ZHOU,2
103898470825,MCM UTARA TRADING (Tmn Tabung Hj),0
103946340325,MJ WANNINA ENTERPRISE,2
103948620100,OOI CHUAN HONG,2
103961843288,MCM UTARA TRADING (TAMAN ANGGERIK),2
103962299275,PMINI MCM UTARA TRADING (KUALA SUNGAI),0
103964579225,KEDAI RUNCIT HOCK SOON,0
104198178457,NOR AIN BINTI MOHD KHAIRUDDIN,2
104364412343,My Daily Shoppe Sdn Bhd,0
104395024777,CALTEX K.T SENG SDN.BHD.,2
104408733292,SHELL GC STATION,2
104426098703,KHOON HUAT,0
104485974742,SHELL LB ENTERPRISE,0
104493289022,NAZATUL FAZILAH BINTI SAAD,1
104521177063,CALTEX SRI NERANG SDN BHD,0
104573305672,MCM UTARA DUA TRADING(PADANG PUSING),1
104728396477,PASARAYA ECO JIMAT,0
104773252400,PASARAYA WAN WAN,2
104782407850,ISHAH BINTONG ENT,2
105007757872,PETRONAS ANUAR BIN ABIDIN,0
105126025975,RAFIDAH BINTI AZNAN,0
105203990950,PETRONAS PERNIAGAAN MM AFDAL,0
105286114718,PASARAYA MINI SOON TEIK ENTERPRISE,0
105552434188,PEMBORONG CM SENG,0
105688478600,CALTEX MK MART & SERVICES ENT,0
105744576457,PETRON GURUN R&R SOUTH BOUND,2
105747335752,BHP JIWA KURNIA SDN BHD,0
106007330672,EMPR TRADING,0
106039564657,CALTEX Full Sheng,0
106049696350,Borong Bersatu Supermart PLT,0
106140442627,VIBHAV Marketing Sdn Bhd,0
106187443258,BHP INDAH BERSAUDARA ENTERPRISE,0
106235376182,SHELL RA BEYOND STATION,0
106277787400,PERNIAGAAN FOO XIANG,0
106394461892,MCM UTARA TRADING SIMPANG KUALA,0
106826205622,MCM UTARA Trd (Pekan Baru),0
106918670722,SAUDAGAR ENTERPRISE,4
107158341293,DAMNASMAR ENTERPRISE,1
108031836748,BHP PETROL ULU PAUH,2
108058798367,PETRON PERNIAGAAN SEPAKAT ABADI,0
108177841567,PETRON - STESEN MINYAK PETRON ALOR SENA,0
108234130888,PASAR MINI AINA,2
108295554118,Petron CH Service Station Sdn Bhd,0
108411468100,PASARAYA MAJU AHAMMAD,1
108530239450,MCM Utara Trd ( Kubur Panjang ),0
108761914012,KARUNA KARAN,0
108802494118,CHIN LEONG CHAN SDN BHD,0
109022784778,PETRON SINAR CERGAS TRADING SDN BHD,2
109196560672,MCM UTARA TRA (Tmn Cermai ),0
109266670747,BOON JAYA ENTERPRISE,0
109339141462,CH Star Enterprise,0
109358315153,CALTEX T & AA RESOURCES,0
109373748857,PASARAYA AMS MUTIARA (TMN KEMAJUAN),0
109543591475,CALTEX CROP-CHEM SDN BHD,2
109612408202,MCM UTARA DUA TRADING TUNJANG,1
109645653952,VTH MINI MART,0
109686398575,Zuraimi Bin Junus,0
109789933318,MCM UTARA TRADING (KEPALA BATAS),0
109977919712,MCM UTARA TRADING (PAUH),0
110048280137,ANG TEONG JIN,1
110102238367,BHP Percaya Jaya Health Care Sdn.Bhd,2
110130865057,MNR EVERWIN ENTERPRISE,0
110168883298,AL MADINA,2
110208316552,BHP HISMAN TEGUH ENTERPRISE (KAMPUNG GAJAH MATI),2
110319142978,RM Save Mart,1
110345918728,PETRONAS LEBUHRAYA DARULAMAN,0
110354844700,CALTEX ADNAN GROCERY,0
110362361588,CALTEX ZUNAS MAJU SDN BHD,0
110497709348,Lambaro Enterprise,0
110571057350,PETRON TAMAN TUNKU INTAN SAFINAZ,0
110885412472,SHELL SRI DAYAMAS ENTERPRISE,0
111202100200,PETRONAS AMBANG WARISAN ENT,0
111222851458,GZA NIAGA ENTERPRISE,1
111273794572,PASAR MINI RAR,0
111291249988,PETRON WI SURIA AUTO SDN BHD,0
111299742307,ACHEH YAN ENTERPRISE,4
111335602337,M/MARKET ABDUL GHANI,0
111370052278,SHELL SIN EWE COMPANY SDN BHD,0
111496099507,KEDAI BERKAT PIDA TIGA(BURAQ MART),0
111534824950,YKS MINIMART,0
111563164900,CALTEX JABI PETROL S.B,0
111583477412,BHP THYE HIN,2
111675142897,NORHASLIZA BT KASSIM,0
111698774122,SHELL SNR RESOURCES (BESERI),0
111700192075,CHOP SWEE HUAT,0
111744625828,PETRONAS MODERN INVENTION,0
111789541258,HAJIMAT STORE,0
111816494848,PETRONAS SNA CAHAYA MESRA ENTERPRISE,0
111817440647,PETRONAS MAFAZ PETROL ENTERPRISE,0
112068691793,PETRONAS PETROLA TRADING,0
112122195937,LEE TEH JOO,0
112277098453,CHOP SENG HUAT,0
112436375725,SHELL SYARIKAT TEOH CHIN HIN,2
112654142308,CHUAH CHIAN TONG,0
112685472475,MANSOR BIN MAT ISA,0
112812261697,PASAR MINI WAHLI,0
112819861817,ROZITA BT AHMAD,0
112994735233,LEAN HUAT & CO,0
113139773713,PASAR MINI TAI TEE,1
113406792322,PETRONAS ZAMRI TRADING & SERVICES,0
113436798025,KEDAI KOPI SING CHEW,0
113592605677,PETRONAS NAPAWI MAJU ENTERPRISE,2
113741365873,SIN CHUAN ENTERPRISE,0
113796221908,JIT HENG ENTERPRISE,0
113865884275,SHELL PINTU WANG ENTERPRISE POKOK SENA,2
114544534225,YKK KIM KONG ENTERPRISE,1
114677632702,NZ WANNINA ENTERPRISE,1
114956048483,SHELL GOLDEN WELL SERVICES,0
115039495142,SIN LEAN HUP,2
115080750073,PASAR MINI SYL,0
115109536963,PERNIAGAAN KNH GUAR,4
115118653562,Anuar Effendi B Mat Lani,0
115122972077,WAN MINIMART,2
115131609350,CALTEX SHODA NIAGA S.B.,0
115285214950,CHOP SOON SENG,0
115288096033,PASAR MINI TAMAN CENGKIH,1
115294818700,NAZ BKH ENTERPRISE,1
115354370878,CALTEX STATION CHUAN SENG,0
115547060200,SHELL QHQ DYNAMIC TRADING,0
115562924587,K.RUNCIT AIMI WAHIDA(CHU UTARA TRDG),0
115638415525,NFS AMG TRADING,2
115684587733,SHELL AL FAYEED PETROLEUM SDN BHD,0
115743278212,MIAO MIAO KOPITIAM,0
115816902883,PETRON NAZARA PERMAI ENT,2
116028764423,PETRONAS HIEZA SK2 SDN BHD,0
116055260728,MCM UTARA TRADING (KDG),1
116078387248,MCM UTARA TRADING (BESERI),0
116116936568,MUHAMAD RIDZWAN BIN MD NOH,0
116162722198,BHP TRIO AUTO SERV SDN BHD,2
116193090277,PASARAYA MCM UTARA DUA TRADING (TMN RAKYAT),0
116220569578,CALTEX PB PERTAMA,2
116337272263,SHELL SNA VICTORY ENTERPRISE,0
116377794325,SARIMAH BT. ABD. RAHMAN,0
116428939378,K.R SIN LEONG HUAT,0
116497954753,SHELL SRI DAYAMAS ENTERPRISE,0
116536573673,KHAIRUL SALIKIN ENTERPRISE,0
116579061877,ZIHAH AMG TRADING,2
116656332997,CALTEX HAZA SINAR ENT.,0
116689180975,SHELL BAN SOON HIN,0
116706572953,PETRONAS TAMAN PKNK,0
116729281097,SHELL ASA PIONEER ENTERPRISE,0
116766005323,MCM UTARA TRADING (KOBAH),0
116783886313,CALTEX RA UTARA GUAR CEMPEDAK SDN BHD,0
116834637118,SHELL SOMAS STATION,0
116839954507,Petronas PS Jejawi,2
116896036157,MCM UTARA TRADING (PDG SERA),0
116917312027,SAFRINAH MAJU ENTERPRISE,2
117227482312,SHELL PERLIS ICEWORKS SDN BHD,0
117236198173,PETRONAS MAZA MESRA ENT.,2
117246367087,MT CEMERLANG ENT,0
117247819825,MCM UTARA TRADING (K.SG),1
117249756823,PASAR MINI SERI BINTONG,0
117257504975,KEDAI RUNCIT WEI SANTASI ENTERPRISE,0
117343720432,MCM UTARA TRADING (TANAH MERAH),4
117403314793,PASARAYA BORONG BERSATU,0
117635052778,UKHUWAH BERKAT MAJU ENT,0
117736934593,CALTEX AA&T BUSINESS RESOURCES SDN.BHD,2
117819442648,M.A.B. SEPAKAT ENTERPRISE,4
117853910450,PASAR MINI DESA AMANJAYA,1
117921404263,PETRONAS NADI OASIS ENTERPRISE,4
118016608225,KieNi Mengkudu Enterprise,2
118106018333,BILLYMAX SDN BHD,0
118149277762,CALTEX STESEN MINYAK BAHAGIA,0
118155597218,PETRONAS MESRA SKZ TRD,4
118244573648,CALTEX TERATUNAS SDN BHD,0
118267430923,KEDAI MOTOSIKAL WEI LI SIN,0
118308287725,CHENG HENG CO,2
118435280668,Pasaraya Rayyan Legacy Sdn.Bhd,0
118498559273,TEN FURNITURE TRD,1
118586690707,SHELL MGZA FILLING STATION,2
118607145778,SENG HUAT TRADING COMPANY,0
118620296398,KEDAI RUNCIT LUM HENG,0
118672906168,CHEE SEE CHEAN,0
118724065738,TEOH LEE HENG TRADING,2
118765976075,KEDAI RUNCIT SAUDAH OTHMAN,0
118841043298,ANR GLOBAL ENTERPRISE,0
118852744222,GEMERLAPAN DAMAI ENT.,0
118915646557,PETRONAS KFJ NIAGA,2
118958078458,PETRON REPOH ENTERPRISE,0
118972711903,SIN HOCK BEE,2
118996615132,CALTEX USAHA MAKMOR BERSATU SDN BHD,0
118999542223,SRI SERA TRADING,0
119009787325,P/MINI SAKAN,0
119138620513,PASARAYA AH KHOON,0
119163028588,INTAN BINTI GOI,0
119226012967,BHP NALURI SVC STATION AND TDG,2
119240662882,SHELL PERTUBUHAN PELADANG,2
119263127833,SHELL_STESYEN MINYAK NUSANTARA,2
119263616225,CHAP AIK CHAN,0
119283641158,YI ANN TRADING,0
119303179298,HJ AHMAD ABU HASSAN,2
119327604223,UNI WIN MINI MARKET,2
119343726043,PASARAYA KOTA (PENDANG) SDN BHD,2
119413111148,AIK SENG TONG,0
119513804257,PETRONAS MESRA UTARA,2
119610137848,HOE KOK CHENG,0
119619920078,PETRONAS PPK CHANGLUN,0
119765233268,CHIN HUAT GROCERY SDN BHD,2
119802431962,PASARAYA AMS MUTIARA,2
119824949767,SHELL JALAN LANGGAR,0
119925326582,PASAR MINI SETIA BERSATU,0
119946386563,SHELL JIUNG SERVICE STATION,0
119946876352,CHOP GUAN HUAT,0
119954223307,PASAR MINI TEROI,0
120002228950,TONG MAI A/P INDIN CHAN TONG,0
120014966753,PENG SENG,0
120031134938,AH BEE JAYA ENTERPRISE,0
120052204207,EXCEL THREE SUPER CENTRE,0
120059554387,KEDAI RUNCIT TAN HUP,2
120075725575,KEDAI RUNCIT YT BOO,0
120079155967,CALTEX DIEN PANG SDN BHD,0
120091897852,MANGSOR BIN AWANG,0
120114932975,SHELL SINAR JAYA,0
120181109975,GOOD SAVE M/MARKET,0
120196799047,CALTEX NZM IKHLAS ENT.,0
120306651223,PASARAYA KARNIVAL JERAI,2
120318914623,PETRONAS CAHAYA EZZATI EMPIRE,2
120361105492,CALTEX WAN HONG,2
120395452357,GUAN HONG,0
120442073797,PETRON OSMAN BIN AHMAD,0
120486249802,ARURIA ENT A,0
120493122353,SERI JORDAN,0
120495085975,CHEAN SING,0
120515704972,SHELL LEAN HONG,0
120527488048,ZAILAN BIN DIN,0
120538780703,5PETROL KAMPONG BELANTIK  HALIM BIN  ISA,0
120577081472,PETRON SIK FILLING STATION,0
120633070463,PETRON PUTRA 2 HANANIZ ENT,2
120648789007,KEDAI MAKANAN DAN MINUMAN LIMA DAN LIMA,0
120705777313,MINI MARKET SUPER G-MART,2
120756881717,SHELL AVAREAL STATION,0
120801115412,Kedai Kopi YKS,1
120856173100,PETRONAS JALAN DATUK KUMBAR,2
120868956143,HOMAY MINI MARKET,1
120881739862,SIN HOE HENG,0
120892065667,PETRONAS ARAU,0
120899933243,CHIN HUAT CHAN,0
124106352142,AA BUDGET STORE,4
124143222383,Ru Yee Enterprise,0
124222960543,KOMAYA MART,0
124258851067,BURAQOIL DEVELOPMENT SDN BHD (HUTAN KAMPUNG),0
125062256947,WLBDN SUNGAI KAP MINI MART,1
125993716333,PETRONAS PUSPA KENCHANA,0
126224734543,BHP MIMAZ SDN BHD,0
127131761332,HAJI OTHMAN ENTERPRISE,0
127625391673,S.K.M.M. MOHAMED ABDULLAH & CO.,1
127995989143,OTH Maju Enterprise,0
128017746197,BHP KUBANG GAJAH,0
133180894450,PETRON CNBS PETRO SDN BHD,2
135929761298,CALTEX MK Petroleum Enterprise,0
161285588278,CALTEX EM STAR,0
162029326888,Steven Minyak Petronas Lubitrade Sendirian Berhad,0
163563114472,Stesen Minyak Bahagia - Caltex,0
163600865317,BURAQMART SDN BHD (KAMPUNG BELANTIK),0
168109821287,PETRONAS WARISAN BATAS PAIP,0
168265255525,SHELL BG SYNERGY SDN BHD,0
168409154177,Nine 9 - An Marketing Trading,0
168838313647,PETRONAS WARISAN NORCHIK STATION (BATAS PAIP),0
169207513442,NIHAN MART,0
93762036517,SRI KUALA,2
93771130588,CHUAN TEIK TRADING,0
93803613013,PETRON KUALA KEDAH,0
93841732897,BAN SENG HUAT,4
93862095553,TSB SUPERSTORE,2
93874227547,KEDAI RUNCIT HASNAH BINTI ABDULLAH,1
93913661942,PERNIAGAAN SIM KHEONG,0
93921463133,SN Tanjung Ent ( Chew Leong Choon ),0
94007297618,CALTEX_WANSEK ENTERPRISE,0
94130916083,HALIMAH BINTI DESA,0
94137424568,PETRON RUMPUN TERAS SDN BHD,2
94440969512,CALTEX RENYI,0
94477045213,KHAW CHEY SEN STORE,0
94487043313,MCM UTARA TRADING (TMN KEMUNING),1
94490955757,SYARIKAT SAYANG,0
94493998825,Lee Mini Market,0
94504432573,KEDAI RUNCIT JAB BIN RAMLI,0
94548782428,CALTEX ABDUL ALIM MB SAAD,0
94657962157,MCM UTARA DUA TRADING (TMN KERUING),0
94668404953,ABDULLAH SAMSUDIN,2
94688857097,RADHI MINI MARKET,1
94745003057,STEP IN GUEST HOUSE,0
94807697273,PETRONAS AZ MESRA UTAMA ENTERPRISE,0
94850376028,PETRON ELB FILLING STN,0
94879124275,KIM SEAH,4
94932276442,PETRON JALAN SULTANAH,2
94973675732,KEDAI RUNCIT TEA CHO,2
94983700075,CALTEX CHANGLOON,2
94998083752,PETRONAS FJ MODEN ENTERPRISE,0
95008545292,K.MAKANAN & MINUMAN LEE KOK,0
95055629350,PASAR MINI ENG MAO,1
95056937407,PASAR MINI YKK CERIA,2
95057373428,BAI CHUAN TRADING,0
95091822247,PASAR MINI HJ ISHAK,0
95092694450,KEAN HIN,0
95103161198,KEDAI RUNCIT CHAI GUAN HIN,2
95118426238,SIN AIK,0
95121915562,PASAR MINI POKOK SENA,0
95146342622,TAI HONG CHAN,2
95176008268,PETRON PERNIAGAAN JAAFAR & RAZALI,0
95179498648,JELAI MEWAH ENTERPRISE,0
95316983233,CHEE AIK THONG,0
95324842492,TKK CHEE SENG,0
95386854673,SARINA STORE,0
95403889717,PETRON NEW KANCHUT,0
95453693182,ROHIDIN BIN HASHIM,0
95472482075,ABDUL RAHIM KEDAI RUNCIT,0
95509628350,SHELL ADDEEN INDAH TRG,0
95527548548,DUNIA BARU,0
95541536212,CHEE SENG CHAN,0
95618049362,CALTEX KBS,0
95619361283,TAHIRA MINI MARKET,2
95654349163,KAMILAH BT ABDULLAH,0
95751036442,CTC RECREATION SDN. BHD.,0
95770292228,AYER HITAM ENTERPRISE,1
95829822352,PASAR MINI ARAU,1
95832886903,CALTEX MERGONG UTAMA STESEN MINYAK,0
95837702725,MAN UTARA TRADING,0
95888495123,SOON HENG,0
95952004543,SHELL GUAN HUAT CO,0
95987491372,PERNIAGAAN VOON SUN,0
96004141775,TNT MART SDN.BHD,2
96007647307,PASAR MINI LLB,0
96058484713,KEDAI RUNCIT ZOLKIPLE BIN SALEH,0
96068127808,LIM KIM KIAK,0
96076017973,PASAR MINI SAGA JAYA,0
96108897148,PASAR MINI ALOR JANGGUS,0
96357645718,Maju Mutiara  Mini Mart,0
96390133975,HIAP GUAN HIN,0
96472696337,KWL MINI MARKET,0
96506521975,DESA AMAN MINI MARKET,0
96511794037,PETRONAS MESRA HADHARI,0
96561446350,K.Kopi Boo Chon Huat,0
96592210825,BHP HAZA TEGUH ENT,0
96660349600,WEENG ANN SDN BHD,2
96666944950,DAUD B JUSOH,0
96692888843,CHEAP HENG,1
96704762633,REMLEE BIN CHIK,0
96747426337,RAMLEE BIN HUSSIN,0
96800659198,ENN YUANN ENTERPRISE,0
96819140143,FARIDABI NORTHERN STORE,2
96878995307,CHUA BON PIN,0
96900125075,CHOP CHUAN BEE,0
96905407877,BAN ENG HUAT,0
96945914143,MOHD ALI JINNAH,0
96957363100,PERNIAGAAN KOON,0
96985988450,GIAP HONG CHAN TRADING,0
